Bus_num,Bus_Code,Voltage_Mag,Angle_Deg,Load_MW,Load_Mvar,Gen_MW,Gen_Mvar,GenQmax,GenQmin,posQc_negQc,ansVolage_Mag,ansAngle_Deg,ansLoad_MW,ansLoad_Mvar,ansGen_MW,ansGen_Mvar,Injected_MVAR
4,0,1,0,27,19,0,0,0,0,0,0.99192748182392,-5.19656559028218,27,19,0,0,0
1,1,1.03306308933262,0,0,0,0,0,0,0,0,1.03306308933262,0,0,0,92.3110827901905,11.6765799155562,0
2,0,1,0,32,24,28,23,0,0,0,1.01774211620778,-1.88720636051277,32,24,28,23,0
3,0,1,0,42,23,0,0,0,0,0,0.9953535040153,-2.25108947388082,42,23,0,0,0
4,0,1,0,44,10,0,0,0,0,0,1.00053364264997,-4.62022992986696,44,10,0,0,0
1,1,1.01574579747483,0,0,0,0,0,0,0,0,1.01574579747483,0,0,0,71.1180391648253,2.5925657230859,0
2,0,1,0,35,14,31,23,0,0,0,0.983767028559888,-2.69554444024977,35,14,31,23,0
3,0,1,0,35,9,0,0,0,0,0,0.967109001326254,-2.95935966211065,35,9,0,0,0
4,0,1,0,29,22,0,0,0,0,0,0.955662139522907,-3.47890377615079,29,22,0,0,0
1,1,1.05645593879515,0,0,0,0,0,0,0,0,1.05645593879515,0,0,0,42.7745785975766,-12.2219562298577,0
2,0,1,0,23,13,45,20,0,0,0,1.05370263604624,-2.1593482084308,23,13,45,20,0
3,0,1,0,21,17,0,0,0,0,0,1.03562172849127,-2.68671259061795,21,17,0,0,0
4,0,1,0,42,6,0,0,0,0,0,1.02453679106207,-3.02679753922226,42,6,0,0,0
1,1,1.06870295805684,0,0,0,0,0,0,0,0,1.06870295805684,0,0,0,76.1081975766224,-9.88337449049581,0
2,0,1,0,25,16,47,42,0,0,0,1.05391051013194,-1.44782024156073,25,16,47,42,0
3,0,1,0,46,11,0,0,0,0,0,1.03125959577053,-3.03924155169251,46,11,0,0,0
4,0,1,0,49,25,0,0,0,0,0,1.0147636373712,-3.34427427118764,49,25,0,0,0
1,1,1.06312845302697,0,0,0,0,0,0,0,0,1.06312845302697,0,0,0,107.478190283098,-10.5153670548948,0
2,0,1,0,46,20,28,30,0,0,0,1.0410429889577,-4.56823815101278,46,20,28,30,0
3,0,1,0,45,8,0,0,0,0,0,1.02144562140421,-5.09269521655998,45,8,0,0,0
4,0,1,0,40,15,0,0,0,0,0,1.01259208796463,-6.14085501679051,40,15,0,0,0
1,1,1.00135219825431,0,0,0,0,0,0,0,0,1.00135219825431,0,0,0,34.9341727911634,-31.9896504561777,0
2,0,1,0,22,18,45,26,0,0,0,1.00440602146294,-1.18700863074298,22,18,45,26,0
3,0,1,0,35,7,0,0,0,0,0,0.99910556133032,-2.60393088623234,35,7,0,0,0
4,0,1,0,22,5,0,0,0,0,0,0.997708733923903,-2.41591888968567,22,5,0,0,0
1,1,1.04126337515828,0,0,0,0,0,0,0,0,1.04126337515828,0,0,0,55.9740631488942,-20.7490150843048,0
2,0,1,0,24,14,32,34,0,0,0,1.05539076853923,-2.71384796122751,24,14,32,34,0
3,0,1,0,37,12,0,0,0,0,0,1.03612140247446,-4.40810478355576,37,12,0,0,0
4,0,1,0,26,22,0,0,0,0,0,1.03629708087508,-3.44088484704833,26,22,0,0,0
1,1,1.05659990260338,0,0,0,0,0,0,0,0,1.05659990260338,0,0,0,64.1822231601196,-31.2050627930994,0
2,0,1,0,29,12,38,26,0,0,0,1.06582842448589,-1.26648675630757,29,12,38,26,0
3,0,1,0,38,14,0,0,0,0,0,1.04514013894614,-4.22144982277274,38,14,0,0,0
4,0,1,0,34,12,0,0,0,0,0,1.04390972868638,-4.60468144885056,34,12,0,0,0
1,1,1.06205494684286,0,0,0,0,0,0,0,0,1.06205494684286,0,0,0,75.3914190269991,-23.0301178714397,0
2,0,1,0,28,11,32,27,0,0,0,1.09851334271752,-6.56938587233485,28,11,32,27,0
3,0,1,0,50,10,0,0,0,0,0,1.0753399987726,-7.48272450617667,50,10,0,0,0
4,0,1,0,28,11,0,0,0,0,0,1.07502880481309,-8.79711683118497,28,11,0,0,0
1,1,1.00418862898513,0,0,0,0,0,0,0,0,1.00418862898513,0,0,0,87.8874795272808,-0.814849713382948,0
2,0,1,0,50,5,36,25,0,0,0,0.995355284442582,-7.47882222268595,50,5,36,25,0
3,0,1,0,40,12,0,0,0,0,0,0.979376852948489,-7.78059857043148,40,12,0,0,0
4,0,1,0,32,22,0,0,0,0,0,0.976388749890308,-8.44547545876781,32,22,0,0,0
1,1,1.06499711767945,0,0,0,0,0,0,0,0,1.06499711767945,0,0,0,33.6266017033127,-5.47789387845512,0
2,0,1,0,33,19,41,34,0,0,0,1.06159924727799,-1.14995341230758,33,19,41,34,0
3,0,1,0,21,23,0,0,0,0,0,1.0342402443542,-2.2357247481665,21,23,0,0,0
4,0,1,0,20,17,0,0,0,0,0,1.039505460333,-1.92385323489138,20,17,0,0,0
1,1,1.00215728064587,0,0,0,0,0,0,0,0,1.00215728064587,0,0,0,65.3594996210696,13.6104157020423,0
2,0,1,0,38,16,50,28,0,0,0,0.964721478860145,-6.2270928551734,38,16,50,28,0
3,0,1,0,30,25,0,0,0,0,0,0.942875735185855,-6.5445922141808,30,25,0,0,0
4,0,1,0,45,18,0,0,0,0,0,0.937929492885774,-7.82934788769985,45,18,0,0,0
1,1,1.04421498263025,0,0,0,0,0,0,0,0,1.04421498263025,0,0,0,37.0496376436835,-23.4416274650023,0
2,0,1,0,20,13,42,40,0,0,0,1.05820968090245,-0.637448542582773,20,13,42,40,0
3,0,1,0,34,8,0,0,0,0,0,1.02984498007583,-1.66432263996173,34,8,0,0,0
4,0,1,0,24,20,0,0,0,0,0,1.01533858744485,-2.97059904200514,24,20,0,0,0
1,1,1.06543288774036,0,0,0,0,0,0,0,0,1.06543288774036,0,0,0,64.5122212901955,7.48124616440879,0
2,0,1,0,29,21,46,40,0,0,0,1.06001967914851,-4.89345379380958,29,21,46,40,0
3,0,1,0,40,24,0,0,0,0,0,1.01907317110381,-5.37290211706629,40,24,0,0,0
4,0,1,0,39,20,0,0,0,0,0,1.01914119025181,-5.20192196318916,39,20,0,0,0
1,1,1.02203887606019,0,0,0,0,0,0,0,0,1.02203887606019,0,0,0,100.403628781695,-17.6049350031299,0
2,0,1,0,30,16,20,44,0,0,0,1.00790346031027,-2.18513013588015,30,16,20,44,0
3,0,1,0,48,19,0,0,0,0,0,0.983903399717875,-4.34737660497627,48,19,0,0,0
4,0,1,0,39,10,0,0,0,0,0,0.984728067723441,-3.97812484606034,39,10,0,0,0
1,1,1.0355737655098,0,0,0,0,0,0,0,0,1.0355737655098,0,0,0,61.8348064399185,-22.5431602509691,0
2,0,1,0,47,15,46,35,0,0,0,1.05453119236587,-4.80575162362243,47,15,46,35,0
3,0,1,0,33,9,0,0,0,0,0,1.02663806423786,-5.77113073997573,33,9,0,0,0
4,0,1,0,26,24,0,0,0,0,0,1.02075743783119,-6.11387460310196,26,24,0,0,0
1,1,1.05879312263181,0,0,0,0,0,0,0,0,1.05879312263181,0,0,0,42.0039021035905,-30.4972061355613,0
2,0,1,0,40,7,50,45,0,0,0,1.08196491756946,-1.29674551743103,40,7,50,45,0
3,0,1,0,31,14,0,0,0,0,0,1.05189748087033,-0.952660152694821,31,14,0,0,0
4,0,1,0,20,23,0,0,0,0,0,1.05877730442041,-1.1882793600656,20,23,0,0,0
1,1,1.00055943874551,0,0,0,0,0,0,0,0,1.00055943874551,0,0,0,69.4862939156917,-38.3479901135903,0
2,0,1,0,42,9,49,31,0,0,0,1.01120034993759,-2.0704516465065,42,9,49,31,0
3,0,1,0,34,5,0,0,0,0,0,0.997994506702919,-2.28940882171318,34,5,0,0,0
4,0,1,0,41,15,0,0,0,0,0,0.990754906229843,-3.2815479059345,41,15,0,0,0
1,1,1.03276813454515,0,0,0,0,0,0,0,0,1.03276813454515,0,0,0,68.7939470307418,-45.9429113853815,0
2,0,1,0,23,6,33,34,0,0,0,1.04933064335404,-1.83224009217346,23,6,33,34,0
3,0,1,0,48,6,0,0,0,0,0,1.0290545264963,-2.2666557230017,48,6,0,0,0
4,0,1,0,29,9,0,0,0,0,0,1.0296233281503,-3.0259621668528,29,9,0,0,0
1,1,1.01282235534647,0,0,0,0,0,0,0,0,1.01282235534647,0,0,0,58.9340487296884,-26.5322980236101,0
2,0,1,0,24,25,33,48,0,0,0,1.06023146066396,-4.57606962892099,24,25,33,48,0
3,0,1,0,43,8,0,0,0,0,0,1.02909856755136,-7.20084984484021,43,8,0,0,0
4,0,1,0,24,12,0,0,0,0,0,1.02577650739588,-7.80762985190936,24,12,0,0,0
1,1,1.04626126986123,0,0,0,0,0,0,0,0,1.04626126986123,0,0,0,71.0739255375005,-34.8977333072988,0
2,0,1,0,48,9,21,41,0,0,0,1.04662770664572,-1.28597129162586,48,9,21,41,0
3,0,1,0,22,13,0,0,0,0,0,1.03499536131675,-1.71523781386942,22,13,0,0,0
4,0,1,0,21,23,0,0,0,0,0,1.02825348302145,-1.59364857780696,21,23,0,0,0
1,1,1.01579072341747,0,0,0,0,0,0,0,0,1.01579072341747,0,0,0,77.229508385232,-13.4054389412663,0
2,0,1,0,44,20,34,33,0,0,0,1.00639105828222,-2.61439022698847,44,20,34,33,0
3,0,1,0,35,7,0,0,0,0,0,0.988792863715275,-2.40286822698709,35,7,0,0,0
4,0,1,0,30,17,0,0,0,0,0,0.970665891780826,-5.2943904786876,30,17,0,0,0
1,1,1.03053699427675,0,0,0,0,0,0,0,0,1.03053699427675,0,0,0,82.5538679065329,-24.8565400454321,0
2,0,1,0,22,11,33,30,0,0,0,1.04949964030723,-6.08275342884586,22,11,33,30,0
3,0,1,0,50,8,0,0,0,0,0,1.03273969052371,-6.12189558062518,50,8,0,0,0
4,0,1,0,41,9,0,0,0,0,0,1.02842411802057,-8.16407003557411,41,9,0,0,0
1,1,1.02358293189719,0,0,0,0,0,0,0,0,1.02358293189719,0,0,0,106.609162840266,-8.44491410404427,0
2,0,1,0,44,20,23,30,0,0,0,0.991795388366902,-0.814055662439894,44,20,23,30,0
3,0,1,0,41,19,0,0,0,0,0,0.976985988196182,-1.33966445109317,41,19,0,0,0
4,0,1,0,40,8,0,0,0,0,0,0.967155278455625,-3.63306354591365,40,8,0,0,0
1,1,1.0719961689443,0,0,0,0,0,0,0,0,1.0719961689443,0,0,0,88.8362804778823,-17.6946642856015,0
2,0,1,0,37,14,29,34,0,0,0,1.07639126530489,-4.63348935615355,37,14,29,34,0
3,0,1,0,50,18,0,0,0,0,0,1.0450279933327,-4.77503628311574,50,18,0,0,0
4,0,1,0,28,18,0,0,0,0,0,1.05479006605964,-5.86049378138107,28,18,0,0,0
1,1,1.03735393608266,0,0,0,0,0,0,0,0,1.03735393608266,0,0,0,82.7745500477581,-7.63799280363866,0
2,0,1,0,35,25,42,48,0,0,0,1.02462853729245,-1.80461477041999,35,25,42,48,0
3,0,1,0,50,22,0,0,0,0,0,0.980604975034675,-1.22401526258152,50,22,0,0,0
4,0,1,0,35,17,0,0,0,0,0,0.980352363979944,-3.34837688011567,35,17,0,0,0
1,1,1.05919694053663,0,0,0,0,0,0,0,0,1.05919694053663,0,0,0,111.560475983615,0.621557361195002,0
2,0,1,0,46,17,35,44,0,0,0,1.05161822074591,-6.2739444945769,46,17,35,44,0
3,0,1,0,49,22,0,0,0,0,0,1.01353500659649,-5.64978814454052,49,22,0,0,0
4,0,1,0,47,25,0,0,0,0,0,1.00996390413776,-7.05293975861937,47,25,0,0,0
1,1,1.04147284007152,0,0,0,0,0,0,0,0,1.04147284007152,0,0,0,54.7974477756563,-12.645524515591,0
2,0,1,0,49,18,43,49,0,0,0,1.04031460322836,-1.95731359813995,49,18,43,49,0
3,0,1,0,28,21,0,0,0,0,0,1.02297580908736,-2.39671058492867,28,21,0,0,0
4,0,1,0,20,25,0,0,0,0,0,1.02098609127398,-2.47597684642904,20,25,0,0,0
1,1,1.0886409689895,0,0,0,0,0,0,0,0,1.0886409689895,0,0,0,95.4467964175635,-37.3612267126848,0
2,0,1,0,45,7,39,47,0,0,0,1.0944984192527,-0.678075215633982,45,7,39,47,0
3,0,1,0,45,16,0,0,0,0,0,1.05120861447022,-0.850002578642469,45,16,0,0,0
4,0,1,0,41,10,0,0,0,0,0,1.04278029745964,-3.12800413578153,41,10,0,0,0
1,1,1.00723163039659,0,0,0,0,0,0,0,0,1.00723163039659,0,0,0,92.0794532345843,-8.15400063527321,0
2,0,1,0,43,9,32,33,0,0,0,1.00854510237109,-5.42452073717125,43,9,32,33,0
3,0,1,0,48,18,0,0,0,0,0,0.96696247440692,-7.20043206403305,48,18,0,0,0
4,0,1,0,30,19,0,0,0,0,0,0.958871722442341,-8.64756056318419,30,19,0,0,0
1,1,1.04346301735005,0,0,0,0,0,0,0,0,1.04346301735005,0,0,0,77.1190584913034,-1.07549033247851,0
2,0,1,0,41,9,46,36,0,0,0,1.03574916455989,-5.21306400304219,41,9,46,36,0
3,0,1,0,36,22,0,0,0,0,0,1.00197758913725,-6.25568244584354,36,22,0,0,0
4,0,1,0,44,25,0,0,0,0,0,0.992926615411924,-8.39010573757576,44,25,0,0,0
1,1,1.02604081781435,0,0,0,0,0,0,0,0,1.02604081781435,0,0,0,64.2916765949221,3.48388210344197,0
2,0,1,0,38,25,44,29,0,0,0,1.00539853790895,-1.94230753480373,38,25,44,29,0
3,0,1,0,24,18,0,0,0,0,0,1.0001896115952,-1.70392375547567,24,18,0,0,0
4,0,1,0,44,18,0,0,0,0,0,0.973823128586991,-3.03272301941092,44,18,0,0,0
1,1,1.01657284272331,0,0,0,0,0,0,0,0,1.01657284272331,0,0,0,71.7470920136253,-32.3188394765801,0
2,0,1,0,23,9,31,49,0,0,0,1.05378487666689,-4.44614083349726,23,9,31,49,0
3,0,1,0,43,12,0,0,0,0,0,1.02514643860096,-4.39666096566579,43,12,0,0,0
4,0,1,0,35,18,0,0,0,0,0,1.02129092668715,-5.63879556742148,35,18,0,0,0
1,1,1.0817057506705,0,0,0,0,0,0,0,0,1.0817057506705,0,0,0,113.493563700594,30.6498372515231,0
2,0,1,0,43,16,21,20,0,0,0,1.00561403533088,-9.68600271888964,43,16,21,20,0
3,0,1,0,47,21,0,0,0,0,0,0.988462005821795,-9.73033276733543,47,21,0,0,0
4,0,1,0,39,24,0,0,0,0,0,0.967897664328772,-11.2722567152571,39,24,0,0,0
1,1,1.08044783413269,0,0,0,0,0,0,0,0,1.08044783413269,0,0,0,82.0530973281111,-18.852772846714,0
2,0,1,0,31,12,36,27,0,0,0,1.05317188365865,-1.73253597865711,31,12,36,27,0
3,0,1,0,44,25,0,0,0,0,0,1.0465583416718,-2.63118525504465,44,25,0,0,0
4,0,1,0,40,5,0,0,0,0,0,1.04086029843099,-3.02637152307366,40,5,0,0,0
1,1,1.08926190050546,0,0,0,0,0,0,0,0,1.08926190050546,0,0,0,53.0167862299087,-12.3944194917743,0
2,0,1,0,21,25,33,27,0,0,0,1.08847055731575,-3.13218476012039,21,25,33,27,0
3,0,1,0,23,11,0,0,0,0,0,1.07983349884998,-5.1853257851449,23,11,0,0,0
4,0,1,0,41,5,0,0,0,0,0,1.0790771805189,-5.75791708747635,41,5,0,0,0
1,1,1.06372664653302,0,0,0,0,0,0,0,0,1.06372664653302,0,0,0,57.8124318484488,-28.9902740659013,0
2,0,1,0,49,22,49,45,0,0,0,1.08168111832606,-2.00937158380429,49,22,49,45,0
3,0,1,0,21,17,0,0,0,0,0,1.06270718852425,-0.923554208224458,21,17,0,0,0
4,0,1,0,36,7,0,0,0,0,0,1.07036969946646,-2.44378036770891,36,7,0,0,0
1,1,1.0694686177229,0,0,0,0,0,0,0,0,1.0694686177229,0,0,0,70.1856273271624,-43.6899485767958,0
2,0,1,0,23,15,23,45,0,0,0,1.08820902201228,-3.88582862265003,23,15,23,45,0
3,0,1,0,25,5,0,0,0,0,0,1.08101347591586,-3.21726554384415,25,5,0,0,0
4,0,1,0,43,6,0,0,0,0,0,1.07152660217055,-6.6653048778442,43,6,0,0,0
1,1,1.0024268663817,0,0,0,0,0,0,0,0,1.0024268663817,0,0,0,94.3476343167297,-14.0989608832903,0
2,0,1,0,45,11,21,42,0,0,0,1.0147832247642,-5.48083440619637,45,11,21,42,0
3,0,1,0,41,19,0,0,0,0,0,0.96562371595219,-4.34160270067382,41,19,0,0,0
4,0,1,0,26,12,0,0,0,0,0,0.96147818798616,-7.75561842696515,26,12,0,0,0
1,1,1.07992896729114,0,0,0,0,0,0,0,0,1.07992896729114,0,0,0,106.58706774538,-1.0640600309463,0
2,0,1,0,50,25,30,31,0,0,0,1.05210664308212,-7.60307699896213,50,25,30,31,0
3,0,1,0,42,13,0,0,0,0,0,1.04358918466883,-7.41681972598253,42,13,0,0,0
4,0,1,0,41,10,0,0,0,0,0,1.02473278209126,-9.7868621672363,41,10,0,0,0
1,1,1.0208173759929,0,0,0,0,0,0,0,0,1.0208173759929,0,0,0,84.0430316795766,-41.5696523023186,0
2,0,1,0,46,5,46,34,0,0,0,1.04417420608269,-3.45798462481184,46,5,46,34,0
3,0,1,0,36,6,0,0,0,0,0,1.02716968980584,-5.3526131941191,36,6,0,0,0
4,0,1,0,46,10,0,0,0,0,0,1.01863774657459,-6.74300570008139,46,10,0,0,0
1,1,1.05697241464871,0,0,0,0,0,0,0,0,1.05697241464871,0,0,0,62.1885718633485,-56.1744903221291,0
2,0,1,0,20,10,47,49,0,0,0,1.11508899216099,-2.098778574315,20,10,47,49,0
3,0,1,0,37,5,0,0,0,0,0,1.07306814210742,-3.60863569697431,37,5,0,0,0
4,0,1,0,50,16,0,0,0,0,0,1.06701832619731,-3.97667394720058,50,16,0,0,0
1,1,1.08601018837991,0,0,0,0,0,0,0,0,1.08601018837991,0,0,0,48.2002970870279,6.78602629980372,0
2,0,1,0,24,23,37,28,0,0,0,1.07610529878659,-1.13492566646636,24,23,37,28,0
3,0,1,0,22,25,0,0,0,0,0,1.03806333317822,-3.43340056441021,22,25,0,0,0
4,0,1,0,38,21,0,0,0,0,0,1.02935214581679,-3.63063614164652,38,21,0,0,0
1,1,1.04487043567385,0,0,0,0,0,0,0,0,1.04487043567385,0,0,0,57.0260507089162,-21.9206264830714,0
2,0,1,0,42,13,36,38,0,0,0,1.07319527090038,-3.52482029106605,42,13,36,38,0
3,0,1,0,24,13,0,0,0,0,0,1.04237616146914,-2.82677221600178,24,13,0,0,0
4,0,1,0,26,15,0,0,0,0,0,1.0420375569878,-5.08226721280831,26,15,0,0,0
1,1,1.00803019887736,0,0,0,0,0,0,0,0,1.00803019887736,0,0,0,66.3766405592074,-10.5280911260744,0
2,0,1,0,46,17,32,47,0,0,0,1.0249565464202,-3.34268186064662,46,17,32,47,0
3,0,1,0,20,25,0,0,0,0,0,0.984514204416696,-3.08678186007725,20,25,0,0,0
4,0,1,0,31,14,0,0,0,0,0,0.978599167513983,-4.4988739769752,31,14,0,0,0
1,1,1.04007829198046,0,0,0,0,0,0,0,0,1.04007829198046,0,0,0,42.8615884582922,-43.1908771496278,0
2,0,1,0,21,5,26,41,0,0,0,1.09324951162128,-2.19054459030873,21,5,26,41,0
3,0,1,0,23,14,0,0,0,0,0,1.05563667930608,-2.33297197716903,23,14,0,0,0
4,0,1,0,24,16,0,0,0,0,0,1.04762652785017,-3.30503066463355,24,16,0,0,0
1,1,1.0884656439775,0,0,0,0,0,0,0,0,1.0884656439775,0,0,0,59.0656847856426,-4.44392089919816,0
2,0,1,0,32,20,46,38,0,0,0,1.08755503642147,-2.31917180175659,32,20,46,38,0
3,0,1,0,50,22,0,0,0,0,0,1.06532605568788,-3.25081148693268,50,22,0,0,0
4,0,1,0,22,25,0,0,0,0,0,1.0738770399826,-2.20513833229176,22,25,0,0,0
1,1,1.0069451435375,0,0,0,0,0,0,0,0,1.0069451435375,0,0,0,79.7838193207458,-7.88516637303758,0
2,0,1,0,42,17,27,22,0,0,0,1.00341408000502,-2.11916839595112,42,17,27,22,0
3,0,1,0,28,9,0,0,0,0,0,0.984366270420361,-3.07956898463073,28,9,0,0,0
4,0,1,0,35,20,0,0,0,0,0,0.970378479705586,-3.5039218503039,35,20,0,0,0
1,1,1.07800918533784,0,0,0,0,0,0,0,0,1.07800918533784,0,0,0,80.8580074747701,-25.4639998343006,0
2,0,1,0,22,5,29,28,0,0,0,1.10865118730693,-4.056326259738,22,5,29,28,0
3,0,1,0,47,8,0,0,0,0,0,1.07871142129774,-7.1600740784811,47,8,0,0,0
4,0,1,0,39,7,0,0,0,0,0,1.07584359880308,-8.60084249318324,39,7,0,0,0
1,1,1.00381900233487,0,0,0,0,0,0,0,0,1.00381900233487,0,0,0,33.8282504000007,-0.127304925789495,0
2,0,1,0,31,9,46,21,0,0,0,0.995233139779269,-0.826429687324216,31,9,46,21,0
3,0,1,0,28,21,0,0,0,0,0,0.970373279192739,-2.29897437314838,28,21,0,0,0
4,0,1,0,20,9,0,0,0,0,0,0.976497524447895,-2.11390260222882,20,9,0,0,0
1,1,1.0542099251021,0,0,0,0,0,0,0,0,1.0542099251021,0,0,0,53.3073374073249,-2.70778876868567,0
2,0,1,0,22,20,50,23,0,0,0,1.03726719435094,-3.22907172794732,22,20,50,23,0
3,0,1,0,46,9,0,0,0,0,0,1.02880612408307,-5.1502195347612,46,9,0,0,0
4,0,1,0,34,17,0,0,0,0,0,1.01405385816579,-6.10487532231799,34,17,0,0,0
1,1,1.04108555038316,0,0,0,0,0,0,0,0,1.04108555038316,0,0,0,94.7556095315432,-8.505302470064,0
2,0,1,0,46,21,41,38,0,0,0,1.0473190148373,-4.24775705883086,46,21,41,38,0
3,0,1,0,42,12,0,0,0,0,0,1.03137057818665,-3.65187424183497,42,12,0,0,0
4,0,1,0,46,15,0,0,0,0,0,1.01490922436065,-6.45143740161105,46,15,0,0,0
1,1,1.00750044600045,0,0,0,0,0,0,0,0,1.00750044600045,0,0,0,102.444100396713,10.2142963473728,0
2,0,1,0,50,17,34,32,0,0,0,0.994656098072472,-3.91650359400411,50,17,34,32,0
3,0,1,0,34,13,0,0,0,0,0,0.985412053323454,-1.61321483899275,34,13,0,0,0
4,0,1,0,50,24,0,0,0,0,0,0.93707395704529,-7.81251441157547,50,24,0,0,0
1,1,1.00840159133885,0,0,0,0,0,0,0,0,1.00840159133885,0,0,0,83.5934824349957,-15.5237896772132,0
2,0,1,0,34,14,33,50,0,0,0,0.996482538860443,-4.54744478496379,34,14,33,50,0
3,0,1,0,35,15,0,0,0,0,0,0.964704326766506,-5.52961360404265,35,15,0,0,0
4,0,1,0,43,21,0,0,0,0,0,0.959329141032633,-5.25769567802866,43,21,0,0,0
1,1,1.0869027946528,0,0,0,0,0,0,0,0,1.0869027946528,0,0,0,57.9891025966367,-29.4048125421478,0
2,0,1,0,36,10,49,24,0,0,0,1.12360381698156,-4.52583186314366,36,10,49,24,0
3,0,1,0,25,7,0,0,0,0,0,1.11095107108882,-5.55318739054472,25,7,0,0,0
4,0,1,0,45,12,0,0,0,0,0,1.10384468677409,-7.67113292011846,45,12,0,0,0
1,1,1.04887531513757,0,0,0,0,0,0,0,0,1.04887531513757,0,0,0,74.2693034495804,-40.8419817814352,0
2,0,1,0,27,7,28,49,0,0,0,1.04923500721963,-1.50754760732423,27,7,28,49,0
3,0,1,0,45,24,0,0,0,0,0,1.03126136429287,-1.19288076749203,45,24,0,0,0
4,0,1,0,28,5,0,0,0,0,0,1.03591379264986,-3.43678112224261,28,5,0,0,0
1,1,1.01137605092816,0,0,0,0,0,0,0,0,1.01137605092816,0,0,0,93.6374658908822,-22.7823237225291,0
2,0,1,0,47,18,25,23,0,0,0,1.00385960895903,-1.16534939948572,47,18,25,23,0
3,0,1,0,35,5,0,0,0,0,0,1.0060351256537,-4.63683896475275,35,5,0,0,0
4,0,1,0,35,8,0,0,0,0,0,0.995931601573723,-5.34767311050773,35,8,0,0,0
1,1,1.01262677741994,0,0,0,0,0,0,0,0,1.01262677741994,0,0,0,60.8496947124511,-24.335847625127,0
2,0,1,0,31,15,37,34,0,0,0,1.03772793961523,-2.49920860553711,31,15,37,34,0
3,0,1,0,41,5,0,0,0,0,0,1.01439289964454,-4.2984752716369,41,5,0,0,0
4,0,1,0,25,14,0,0,0,0,0,1.00876146227637,-4.97815051322521,25,14,0,0,0
1,1,1.05474876438054,0,0,0,0,0,0,0,0,1.05474876438054,0,0,0,101.44819507676,-23.7862510030023,0
2,0,1,0,32,24,20,38,0,0,0,1.04473463091148,-3.26980873672515,32,24,20,38,0
3,0,1,0,49,8,0,0,0,0,0,1.02197343765579,-2.56394873347181,49,8,0,0,0
4,0,1,0,36,18,0,0,0,0,0,1.00588959018414,-3.55278029345893,36,18,0,0,0
1,1,1.05799992276738,0,0,0,0,0,0,0,0,1.05799992276738,0,0,0,96.6188327842449,-5.24850832146768,0
2,0,1,0,47,15,40,24,0,0,0,1.06675583045274,-4.59784444303502,47,15,40,24,0
3,0,1,0,49,17,0,0,0,0,0,1.03779468806179,-4.96142981676323,49,17,0,0,0
4,0,1,0,39,11,0,0,0,0,0,1.03466438113998,-7.22678072911404,39,11,0,0,0
1,1,1.08809489578155,0,0,0,0,0,0,0,0,1.08809489578155,0,0,0,81.8883819438846,16.0584277759497,0
2,0,1,0,27,25,33,21,0,0,0,1.06578813094558,-1.84657610641062,27,25,33,21,0
3,0,1,0,35,23,0,0,0,0,0,1.05541234783293,-2.28372582214872,35,23,0,0,0
4,0,1,0,50,23,0,0,0,0,0,1.0255944261375,-2.63555267184097,50,23,0,0,0
1,1,1.00642623580494,0,0,0,0,0,0,0,0,1.00642623580494,0,0,0,40.1212576228819,-29.5214177127443,0
2,0,1,0,30,25,40,46,0,0,0,1.02227055448847,-3.01487851701187,30,25,40,46,0
3,0,1,0,27,11,0,0,0,0,0,1.0117355007233,-3.90950931431921,27,11,0,0,0
4,0,1,0,22,5,0,0,0,0,0,1.01420378587534,-4.02648641897635,22,5,0,0,0
1,1,1.02529178936923,0,0,0,0,0,0,0,0,1.02529178936923,0,0,0,77.0132190058394,-45.3220484204505,0
2,0,1,0,28,15,32,49,0,0,0,1.08696560518817,-6.19882762583494,28,15,32,49,0
3,0,1,0,32,11,0,0,0,0,0,1.04251276413101,-6.72754315673864,32,11,0,0,0
4,0,1,0,46,12,0,0,0,0,0,1.04832886389614,-8.73666019780757,46,12,0,0,0
1,1,1.00517596105576,0,0,0,0,0,0,0,0,1.00517596105576,0,0,0,59.1121363919001,-37.9141806303304,0
2,0,1,0,22,8,29,37,0,0,0,1.02750628821359,-3.04387601685708,22,8,29,37,0
3,0,1,0,33,8,0,0,0,0,0,1.00016299582264,-6.03012589146126,33,8,0,0,0
4,0,1,0,31,11,0,0,0,0,0,0.990864682507306,-6.41698518660603,31,11,0,0,0
1,1,1.03697019504935,0,0,0,0,0,0,0,0,1.03697019504935,0,0,0,68.2553583014676,-15.6901807082576,0
2,0,1,0,20,10,34,43,0,0,0,1.05986382819982,-3.88583710209022,20,10,34,43,0
3,0,1,0,49,24,0,0,0,0,0,1.02168297707105,-5.38228858817834,49,24,0,0,0
4,0,1,0,32,15,0,0,0,0,0,1.02832802297754,-6.02822079586637,32,15,0,0,0
1,1,1.07743654195783,0,0,0,0,0,0,0,0,1.07743654195783,0,0,0,82.4409689581848,15.6625926589305,0
2,0,1,0,47,17,42,21,0,0,0,1.04392244736112,-4.96075744844418,47,17,42,21,0
3,0,1,0,33,22,0,0,0,0,0,1.02966870410509,-4.68578053529324,33,22,0,0,0
4,0,1,0,42,18,0,0,0,0,0,1.00723494179484,-7.2190802247732,42,18,0,0,0
1,1,1.00025287887636,0,0,0,0,0,0,0,0,1.00025287887636,0,0,0,87.0940047498893,-27.4414903291245,0
